longitude,latitude,number,street,city,zip,hashCode
93.4191077,45.0364574,'10925','45th Avenue North','Plymouth','55442','f63b61b2118c7392'
93.3095604,44.9025096,'5523','Queen Avenue South','Minneapolis','55410','6a8820e7dea16cb5'
93.3230545,45.1217526,'9215','Yorkshire Lane North','Brooklyn Park','55443','8b3df4c3f50f8170'
93.2774995,44.9721668,'1200','Nicollet Mall','Minneapolis','55403','a5efab8396406fcc'
93.4789039,45.0106048,'2701','Terraceview Court North','Plymouth','55447','7924821ee60f0d63'
93.2211106,44.9486581,'3508','Lake Street East','Minneapolis','55406','2312b2c3508d8108'
93.2909693,45.0733295,'716','66th Avenue North','Brooklyn Center','55430','bd82a6eab99c9563'
93.3761431,44.976877,'7511','Ridgeway Road','Golden Valley','55426','56dfa0cc3ec76249'
93.2667483,45.0341677,'3614','2nd Street Northeast','Minneapolis','55418','41e0250148d64fa5'
93.3612982,44.883307,'6604','Limerick Drive','Edina','55439','6cf6084a0a25c711'
93.4924948,44.8371982,'9100','Braxton Drive','Eden Prairie','55347','c6b7e907b6870ce6'
93.3394707,45.0906473,'7440','Major Avenue North','Brooklyn Park','55443','6ea2a7e539676081'
93.2926133,44.8187897,'1001','102nd Street West','Bloomington','55431','23d58880c3cca28d'
93.469789,44.9757516,'360','Carlson Parkway','Minnetonka','55305','3db7134165b8f7c2'
93.2085401,44.9407664,'3421','45th Avenue South','Minneapolis','55406','06b5cc38aa922a91'
93.3073112,45.0074383,'2647','Oliver Avenue North','Minneapolis','55411','c0cd1444b94ba568'
93.3366751,45.0441524,'22','Address Unassigned','Brooklyn Center','55429','c13e677b0a3676ce'
93.542043,45.2093364,'14057','Teal Court','Rogers','55374','037c3a70dc7900b8'
93.2948064,44.9489058,'1211','Lagoon Avenue','Minneapolis','55408','319b5c7a59abe3e8'
93.2148143,44.9119636,'5015','40th Avenue South','Minneapolis','55417','b99b5117854957b5'
93.3376819,45.085074,'7125','Kyle Avenue North','Brooklyn Center','55429','96a550b0c8873dbf'
93.3194838,44.9509071,'3141','Dean Court','Minneapolis','55416','82c38693f6acabfe'
93.5801607,44.8934004,'23610','Highway 7','Shorewood','55331','becfffa757db593e'
93.5010792,45.1162949,'8891','Kimberly Lane North','Maple Grove','55311','d6963e118294c8de'
93.3330337,45.104982,'4009','83rd Avenue North','Brooklyn Park','55443','034788ebbe106499'
93.3170291,44.8151069,'10416','Vincent Avenue South','Bloomington','55431','b9c1b93cb8239d97'
93.2851393,45.0537789,'5433','Lyndale Avenue North','Brooklyn Center','55430','941a9f185716a6d5'
93.7124066,45.0704819,'65','Address Unassigned','Greenfield','55373','b168d5f134c9ae9c'
93.4366018,44.9761381,'407','City View Drive','Minnetonka','55305','5a05307a3cf2ce12'
93.4728608,45.0610992,'15202','60th Avenue North','Plymouth','55446','1c1bf19f0d9c3164'
93.6112814,44.9730116,'3470','Bayside Road','Orono','55356','ac559a631e38dcb6'
93.4260551,44.8455881,'8716','Grier Lane','Eden Prairie','55344','b817279cbcc982bf'
93.3597643,45.0405984,'4716','Douglas Drive North','Crystal','55429','f70288e68006c834'
93.2552531,44.9585961,'2412','14th Avenue South','Minneapolis','55404','41704dce59617042'
93.4160447,45.1325295,'10626','97th Place North','Maple Grove','55369','49289f3061f3e286'
93.3947948,44.9291723,'236','Jackson Avenue North','Hopkins','55343','f83e42b2d57df8ed'
93.3237362,45.0964284,'7732','Abbott Avenue North','Brooklyn Park','55443','ccfd205b8b27db4e'
93.3482276,44.9569391,'2514','Highway 100  South','Saint Louis Park','55416','ce2c3c3ac0fd30bc'
93.4906188,45.1213845,'9184','Comstock Lane North','Maple Grove','55311','ee2ddd8782541aff'
93.3610809,44.9956447,'6325','Olympia Street','Golden Valley','55427','e9584928b9f5da65'
93.469789,44.9757516,'360','Carlson Parkway','Minnetonka','55305','3db7134165b8f7c2'
93.3473539,45.1059589,'5116','84th Avenue North','Brooklyn Park','55443','203e80bb394223d5'
93.2582221,44.9481302,'1111','Lake Street East','Minneapolis','55407','b68ad109b2f2a730'
93.6803205,44.9305488,'2624','Westedge Boulevard','Mound','55364','76a4df68d560ecc9'
93.3324819,44.9697072,'4121','Wayzata Boulevard','Golden Valley','55416','84606d5773ef9aef'
93.3039205,44.905793,'5336','Logan Avenue South','Minneapolis','55419','4e80630a0aa8f840'
93.2676889,44.8647107,'7615','Portland Avenue South','Richfield','55423','2ca81966ec56ca87'
93.2451567,45.024489,'3112','Polk Street Northeast','Minneapolis','55418','b20245e2103d6476'
93.2930028,44.90525,'5345','Dupont Avenue South','Minneapolis','55419','ea4a59fea01ec1e2'
93.2327068,44.901337,'5608','28th Avenue South','Minneapolis','55417','9b441657793a9871'
93.4562504,44.9277248,'13908','Lake Street Extension','Minnetonka','55345','3e62e5d87ebe1d18'
93.2405934,44.9917432,'925','Hennepin Avenue East','Minneapolis','55413','5d6e2d8aeabfca63'
93.214382,44.9408693,'3416','41st Avenue South','Minneapolis','55406','2ea218d7769ef2d9'
93.3595021,44.8396086,'9017','Hyland Creek Road','Bloomington','55437','512d1e680a3612d9'
93.4176891,44.9317165,'402','14th Avenue North','Hopkins','55343','69fd5f3559ae2da1'
93.4374126,45.0341711,'4300','Norwood Lane North','Plymouth','55442','5368f73d8da4d09e'
93.5813236,44.9605658,'2285','French Lake Road','Orono','55391','df364b430ccf350b'
93.3618534,45.1014784,'6300','81st Avenue North','Brooklyn Park','55445','52eebd65e2f35496'
93.5191796,44.8788607,'61','Address Unassigned','Eden Prairie','55346','bf71d96c406f6226'
93.3685414,44.9461806,'3152','Jersey Avenue South','Saint Louis Park','55426','f24db15ba9403c5a'
93.4206354,45.0747536,'6600','Zachary Lane North','Maple Grove','55369','36adbec26ec7f7d1'
93.3707018,45.0594177,'5825','West Broadway','Crystal','55428','92c94d31ff51539c'
93.3218834,44.8435976,'8810','Zenith Road','Bloomington','55431','8acdee8b568be53c'
93.3638598,44.8274885,'6300','98th Street West','Bloomington','55438','eb4e5988a1e286c8'
93.4979532,44.9145704,'17178','Sandy Lane','Minnetonka','55345','ae73752fec0ab31d'
93.2987659,44.938332,'3540','Hennepin Avenue','Minneapolis','55408','d60b78aae4bf5bbf'
93.4624768,44.8702794,'61','Address Unassigned','Eden Prairie','55344','d81372c5b1eae5ae'
93.3798677,45.1546839,'11026','Sumter Avenue North','Champlin','55316','61ad7c694fb60efd'
93.4067891,44.914583,'612','5th Avenue South','Hopkins','55343','d631ee6748091db1'
93.44866,45.0866287,'7240','Vinewood Lane North','Maple Grove','55311','594ba3e0ad7e3a8f'
93.3678215,45.0815688,'6940','Jersey Avenue North','Brooklyn Park','55428','73c8d9cfae126657'
93.2921759,44.9637199,'1916','Colfax Avenue South','Minneapolis','55403','e8272d3373fefedc'
93.4758819,45.0657408,'76','Address Unassigned','Maple Grove','55311','c3dc0b6df7c007cf'
93.271264,44.9874045,'400','1st Street North','Minneapolis','55401','03c2f588fa33176d'
93.2594815,44.8945949,'5940','11th Avenue South','Minneapolis','55417','17b91bfbf7427fbe'
93.2290766,45.0318967,'3515','Benjamin Street Northeast','Minneapolis','55418','35b7fd6b7c1846e4'
93.4094827,44.9240468,'750','Mainstreet','Hopkins','55343','50faa7f6cc98f603'
93.3472258,45.0942731,'5116','76th Place North','Brooklyn Park','55443','24179e22fd65ee51'
93.4350374,45.0737445,'6566','Bluebird Drive North','Maple Grove','55369','baaf770d709b709d'
93.3806526,44.8219213,'7417','100th Street West','Bloomington','55438','d73e28ebcf548658'
93.3633469,45.070086,'6317','Florida Avenue North','Brooklyn Park','55428','66454b647d172da5'
93.4394444,45.0411924,'12515','48th Avenue North','Plymouth','55442','2364d9c786247355'
93.3808683,44.8106444,'7378','Landau Drive','Bloomington','55438','549e8f0000971b60'
93.3356713,44.8912299,'6136','Brookview Avenue','Edina','55424','2f23982f51d40bef'
93.3364711,44.9995316,'4500','Heathbrooke Circle','Golden Valley','55422','853dda6ae51b4055'
93.2991565,44.9611515,'1518','22nd Street West','Minneapolis','55405','be0a5e6971ed13d3'
93.2263504,44.9969651,'681','Stinson Boulevard','Minneapolis','55413','9b9b5f7bba62f3e1'
93.4315472,44.9848693,'11911','Sunset Trail North','Plymouth','55441','860b4760cae395e0'
93.3203611,45.1075801,'8420','Xerxes Avenue North','Brooklyn Park','55444','f83331c821fbc855'
93.2559131,45.0002928,'1213','Adams Street Northeast','Minneapolis','55413','3a02c8a7d26cac74'
93.3179797,45.1098225,'8566','Telford Lane North','Brooklyn Park','55443','db9a7337a6f05831'
93.2162214,44.9331031,'3837','39th Avenue South','Minneapolis','55406','55f057091019a91f'
93.2799882,44.8908367,'114','62nd Street West','Minneapolis','55419','abe990023e4f6887'
93.2912819,44.9374273,'911','36th Street West','Minneapolis','55408','0c63e0a8aeba4cca'
93.4346809,45.0950272,'76','Address Unassigned','Maple Grove','55369','52ec557353665eb0'
93.5064264,45.1282998,'17792','96th Avenue North','Maple Grove','55311','c808c7ffa6964e33'
93.3279169,45.1198762,'9145','Cambridge Avenue North','Brooklyn Park','55443','64f2aed5f301e259'
93.4043678,45.1181932,'110','Regan Lane','Osseo','55369','b63d767ab32d109d'
93.3194838,44.9509071,'3141','Dean Court','Minneapolis','55416','82c38693f6acabfe'
93.5140047,45.0148021,'18405','31st Avenue North','Plymouth','55447','8413dd533efd7f8e'
93.4267094,44.839202,'9055','Preserve Boulevard','Eden Prairie','55347','9dbc5985d8b17f0a'
93.4277945,44.8492829,'11965','Tiffany Lane','Eden Prairie','55344','bc87ab7737459b93'
93.4365555,44.9730931,'12300','Marion Lane West','Minnetonka','55305','63dff5e9cef1188f'
93.23035,45.0121913,'2327','Cleveland Street Northeast','Minneapolis','55418','1d38521babc002ce'
93.2645892,44.8769016,'6932','Columbus Avenue South','Richfield','55423','b42d706d338d0143'
93.2848086,44.9199868,'4546','Grand Avenue South','Minneapolis','55419','24da2648f98bffa9'
93.3901778,44.9390277,'8700','36th Street West','Saint Louis Park','55426','5bdd50b2f4767d70'
93.3035567,45.0154256,'3311','Logan Avenue North','Minneapolis','55412','c5d79f707d62d3a4'
93.36094,45.0384968,'6322','46th Avenue North','Crystal','55428','0586972ec9ccdc98'
93.3613315,45.1530918,'10919','Douglas Lane North','Champlin','55316','14a5be7d568efabb'
93.2415729,44.9864516,'624','8th Avenue Southeast','Minneapolis','55414','2991e0548a181c41'
93.3124962,45.051337,'5301','Russell Avenue North','Brooklyn Center','55430','918bf8cccb24e955'
93.3700587,45.1078488,'8440','Kentucky Avenue North','Brooklyn Park','55445','3d84091fb06397dc'
93.3050412,44.9480788,'1805','Lake Street West','Minneapolis','55408','e4984c8c96d64749'
93.5781055,44.9139734,'100','Waseca Avenue','Tonka Bay','55331','7c949ebfab3aba9a'
93.2148929,44.9230741,'4007','44th Street East','Minneapolis','55406','bd109e129b83341a'
93.5098644,44.9707909,'702','Widsten Circle','Wayzata','55391','54c5dad6ef63d425'
93.6363662,44.9261484,'2920','Pelican Point Court','Mound','55364','06d532f9e6a64c1b'
93.3036091,44.9785222,'221','Logan Avenue North','Minneapolis','55405','2947f41dbe72bbee'
93.2835314,44.9219552,'4432','Pleasant Avenue','Minneapolis','55419','daf906197304ed59'
93.6817299,44.9643189,'6260','West Branch Road','Minnetrista','55364','f7af0d2d853da66d'
93.3120281,44.856172,'8100','Russell Avenue South','Bloomington','55431','1127b5d1a3367fad'
93.3330431,44.8136149,'3917','Heritage Hills Drive','Bloomington','55437','b01dd4b98a635265'
93.3770338,44.9868092,'7600','Golden Valley Road','Golden Valley','55427','0f819108e9083d6f'
93.5087421,44.8611568,'18146','Settlers Way','Eden Prairie','55347','066c373e42e3cd9a'
93.2489533,44.9308646,'3940','18th Avenue South','Minneapolis','55407','a72f52efbd869a69'
93.2930064,44.9169379,'4725','Dupont Avenue South','Minneapolis','55419','bf9db4592272f486'
93.4265462,44.9402673,'11525','Friar Lane','Minnetonka','55305','4a3fee5d3d7402cd'
93.4476688,45.1001803,'8040','Wedgewood Lane North','Maple Grove','55369','ad9a60da454128d0'
93.33707,45.1000256,'4308','80th Avenue North','Brooklyn Park','55443','6877b4e3f367238c'
93.3461156,45.0298362,'4105','Scott Avenue North','Robbinsdale','55422','016aebdc9853736b'
93.5718163,45.2046147,'13776','Rose Drive','Rogers','55374','f2ee74fc724fe5f9'
93.461763,44.8167416,'61','Address Unassigned','Eden Prairie','55347','b207565dbf8a2b96'
93.7033269,45.0864856,'7065','Rebecca Park Trail','Greenfield','55357','f52bc578fa2455d4'
93.4921622,45.0107308,'2770','Everest Lane North','Plymouth','55447','dc2742e265598397'
93.5567888,45.0536736,'4145','Fescue Drive','Medina','55340','8cc4ff7aeea1166f'
93.2425744,44.8501394,'8414','22nd Avenue South','Bloomington','55425','6e7ca0f1596d8a61'
93.4135815,44.817045,'10304','Bucks Way','Eden Prairie','55347','1e577b5a3def6562'
93.3407739,44.9487429,'4800','Minnetonka Boulevard','Saint Louis Park','55416','ab364a0112285735'
93.30392,44.9056551,'5342','Logan Avenue South','Minneapolis','55419','158b43fef073198b'
93.2261657,44.9092431,'3118','52nd Street East','Minneapolis','55417','f90071fe7ec7d769'
93.3730372,45.1125404,'8706','Maryland Avenue North','Brooklyn Park','55445','b363cb2831f167f4'
93.412774,45.1509072,'10302','108th Avenue North','Maple Grove','55369','b125f871791064e2'
93.2162198,44.9301267,'4011','39th Avenue South','Minneapolis','55406','ab3e59eaec3f6d5f'
93.3691532,44.9489832,'3017','Kentucky Avenue South','Saint Louis Park','55426','955df23a8e345aaf'
93.4517984,44.9674672,'1700','Essex Road','Minnetonka','55305','36fea3dc0ebccfbb'
93.4032818,45.1457675,'10546','Monticello Lane North','Maple Grove','55369','fdcf2712c04c834a'
93.2993341,44.9517277,'1425','28th Street West','Minneapolis','55408','e010862f5e0b0717'
93.3618369,45.1222123,'6313','92nd Trail North','Brooklyn Park','55445','533bf86bc07a136d'
93.3977989,45.0011145,'1916','Hillsboro Avenue North','Golden Valley','55427','e4bdfe570e97945f'
93.2661949,44.9736847,'433','7th Street South','Minneapolis','55415','fe6343d268efa732'
93.3086504,45.0203138,'3557','Penn Avenue North','Minneapolis','55412','a64b9dc78437d2f6'
93.3244791,45.0783803,'6800','Beard Avenue North','Brooklyn Center','55429','3385c55e0e706c40'
93.4854586,44.890858,'6270','Sequoia Circle','Eden Prairie','55346','9622c9f1954db021'
93.2790048,44.9666233,'22','Oak Grove Street','Minneapolis','55403','cbcd329767451a5a'
93.397578,44.8937451,'6085','Lincoln Drive','Edina','55436','3852b84f2b8f3b5f'
93.2564116,44.8507844,'8421','13th Avenue South','Bloomington','55425','512e9be00249dbaf'
93.2945598,45.1026751,'1000','Sunkist Parkway North','Brooklyn Park','55444','40c2614f9e23c171'
93.2836041,44.962968,'1926','Pleasant Avenue','Minneapolis','55403','bf9b65fc8547ca99'
93.2939935,44.9620356,'2021','Emerson Avenue South','Minneapolis','55405','87a05b9545bf870a'
93.3363409,44.9296333,'4013','Lynn Avenue','Edina','55416','8dd2ae5f0f5f3a77'
93.2869102,44.8486435,'540','86th Street West','Bloomington','55420','642b05576ef1ec80'
93.3207146,44.9451858,'3150','West  Lake Calhoun Parkway','Minneapolis','55416','65a206d80585bfe0'
93.4756687,45.1012903,'8048','Ranchview Lane North','Maple Grove','55311','27fee0e1154dd4bb'
93.3324804,44.9393655,'3512','Minikahda Court','Saint Louis Park','55416','92293e03912a43ca'
93.389571,44.8563041,'8100','Tierneys Woods Road','Bloomington','55438','b4891c5951fa57ea'
93.2883929,45.0199508,'3551','Lyndale Avenue North','Minneapolis','55412','7a302b2930cf875f'
93.2687574,44.955792,'500','26th Street East','Minneapolis','55404','12f803434a5fe9be'
93.3887755,45.0342492,'4216','Aquila Avenue North','New Hope','55428','156be07fa6488869'
93.3902838,44.9084087,'5215','Green Farms Court','Edina','55436','ab623c1d750a61b6'
93.2502427,44.9177648,'4700','17th Avenue South','Minneapolis','55407','38f6855cda4c1537'
93.4408248,45.0384462,'4595','Oakview Lane North','Plymouth','55442','ec3955fb572051ae'
93.2279483,44.9289349,'4051','Nokomis Avenue South','Minneapolis','55406','e0621e2f2774da9d'
93.3590266,45.1671337,'11711','Brunswick Avenue North','Champlin','55316','098511274c39b861'
93.348551,45.0028582,'2305','Unity Avenue North','Golden Valley','55422','7ed846acf71b3989'
93.3696808,44.9300725,'4044','Meadowbrook Lane','Saint Louis Park','55426','f832a3ce8bc7fbae'
93.2863933,44.9600031,'2227','Garfield Avenue','Minneapolis','55405','383a03867256d0d0'
93.2614087,44.86631,'7527','Elliot Avenue South','Richfield','55423','53d983e4a3f3ba19'
93.6459138,44.9358716,'2332','Driftwood Lane','Mound','55364','e741cdffa9daa73d'
93.5173125,44.8712399,'18920','Pheasant Circle','Eden Prairie','55346','05b75758eecfe973'
93.354335,45.0894154,'5825','74th Avenue North','Brooklyn Park','55443','9194fdf898926ba5'
93.4740658,44.8257446,'15523','Lilac Drive','Eden Prairie','55347','0c7ab23703ccff9c'
93.3627938,44.9503632,'2933','Florida Avenue South','Saint Louis Park','55426','862ed30a58fe4f6c'
93.273789,44.9231231,'4401','2nd Avenue South','Minneapolis','55419','dd4e1fe09313b5d2'
93.4809574,45.1086266,'8474','Upland Lane North','Maple Grove','55311','d266ba04545a7c9c'
93.338505,44.9345538,'4601','Park Commons Drive','Saint Louis Park','55416','ccc48fba8e0b3afb'
93.4605952,44.8538149,'8260','Mitchell Road','Eden Prairie','55347','66e51c26aca10f2d'
93.4080693,45.1883478,'9917','129th Lane North','Champlin','55316','07f5f0d47fd0a34d'
93.3807455,44.8508398,'8400','Pennsylvania Road','Bloomington','55438','1f4dbf00611b9048'
93.3398257,44.9342851,'4645','Park Commons Drive','Saint Louis Park','55416','11468ee6b1d8fd4b'
93.4593964,44.9255676,'14139','Prince Place','Minnetonka','55345','f97c05d4bdafe63e'
93.339781,45.0214139,'3628','Orchard Avenue North','Robbinsdale','55422','3f3532c8c67c4be2'
93.6696531,44.9532256,'5700','Game Farm Road East','Minnetrista','55364','585b5944e9ea69d7'
93.4500565,45.091864,'7541','Vinewood Court North','Maple Grove','55311','afd78d4fbca132da'
93.3026559,44.9779227,'121','Cedar Lake Road North','Minneapolis','55405','c687db34064344c6'
93.2923585,45.0410993,'4726','Colfax Avenue North','Minneapolis','55430','d9fde11ca2853004'
93.5238904,45.0445311,'100','Clydesdale Trail','Medina','55340','9d7743121cde457d'
93.4473562,44.9823741,'304','Vinewood Lane North','Plymouth','55441','1c4de56a766ee2c2'
93.5146503,45.0920205,'7536','Walnut Grove Lane North','Maple Grove','55311','82c2f05f8f7ae2f0'
93.2894699,44.882615,'6615','Lake Shore Drive','Richfield','55423','7816ab702fd6f141'
93.2221809,45.015781,'2601','Kenzie Terrace','Saint Anthony','55418','1629d880b1017a1e'
